model_size,checkpoint,topic,split,value,overall_accuracy,metric,total_pairs,file,ckpt_pos
pythia-6_9b,step10000,determiner_noun_agreement_irregular,avg,96.2,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_irregular,max,96.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adj,2,95.6,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adj,avg,95.6,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adj,max,95.6,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adj_irregular,1,92.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adj_irregular,2,93.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adj_irregular,avg,92.85,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adj_irregular,max,93.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adjective,1,97.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adjective,avg,97.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,determiner_noun_agreement_with_adjective,max,97.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,distractor_agreement_relational,noun,90.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,distractor_agreement_relational,avg,90.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,distractor_agreement_relational,max,90.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,distractor_agreement_relative,clause,75.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,distractor_agreement_relative,avg,75.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,distractor_agreement_relative,max,75.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,drop,argument,79.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,drop,avg,79.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,drop,max,79.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,ellipsis_n_bar,1,84.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,ellipsis_n_bar,2,89.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,ellipsis_n_bar,avg,87.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,ellipsis_n_bar,max,89.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_object,raising,82.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_object,avg,82.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_object,max,82.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_quantifiers,1,96.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_quantifiers,2,35.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_quantifiers,avg,65.95,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_quantifiers,max,96.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_subject,raising,89.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_subject,avg,89.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,existential_there_subject,max,89.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,expletive_it_object,raising,76.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,expletive_it_object,avg,76.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,expletive_it_object,max,76.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,inchoative,main,66.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,inchoative,avg,66.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,inchoative,max,66.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,intransitive,main,80.6,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,intransitive,avg,80.6,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,intransitive,max,80.6,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_past_participle,adjectives,93.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_past_participle,verbs,91.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_past_participle,avg,92.85,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_past_participle,max,93.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_plural_subject_verb_agreement,1,90.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_plural_subject_verb_agreement,2,92.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_plural_subject_verb_agreement,avg,91.35,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,irregular_plural_subject_verb_agreement,max,92.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,left_branch_island_echo,question,40.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,left_branch_island_echo,avg,40.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,left_branch_island_echo,max,40.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,left_branch_island_simple,question,64.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,left_branch_island_simple,avg,64.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,left_branch_island_simple,max,64.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,matrix_question_npi_licensor,present,44.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,matrix_question_npi_licensor,avg,44.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,matrix_question_npi_licensor,max,44.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,npi_present,1,60.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,npi_present,2,56.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,npi_present,avg,58.849999999999994,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,npi_present,max,60.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,only_npi_licensor,present,89.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,only_npi_licensor,avg,89.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,only_npi_licensor,max,89.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,only_npi,scope,75.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,only_npi,avg,75.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,only_npi,max,75.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,passive,1,91.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,passive,2,91.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,passive,avg,91.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,passive,max,91.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_c,command,75.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_c,avg,75.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_c,max,75.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_case,1,100.0,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_case,2,94.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_case,avg,97.2,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_case,max,100.0,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_domain,1,99.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_domain,2,94.0,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_domain,3,56.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_domain,avg,83.33333333333333,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A_domain,max,99.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A,reconstruction,48.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A,avg,48.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,principle_A,max,48.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,regular_plural_subject_verb_agreement,1,92.7,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,regular_plural_subject_verb_agreement,2,93.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,regular_plural_subject_verb_agreement,avg,93.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,regular_plural_subject_verb_agreement,max,93.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_negation_npi_licensor,present,98.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_negation_npi_licensor,avg,98.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_negation_npi_licensor,max,98.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_negation_npi,scope,69.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_negation_npi,avg,69.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_negation_npi,max,69.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_subject,island,38.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_subject,avg,38.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,sentential_subject,max,38.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,superlative_quantifiers,1,92.2,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,superlative_quantifiers,2,90.8,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,superlative_quantifiers,avg,91.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,superlative_quantifiers,max,92.2,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,tough_vs_raising,1,60.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,tough_vs_raising,2,85.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,tough_vs_raising,avg,73.15,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,tough_vs_raising,max,85.4,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,transitive,main,88.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,transitive,avg,88.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,transitive,max,88.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh,island,72.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh,avg,72.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh,max,72.9,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_object,gap,86.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_object,avg,86.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_object,max,86.5,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_subject,gap,94.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_subject,avg,94.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_subject,max,94.3,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_subject_gap_long,distance,89.2,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_subject_gap_long,avg,89.2,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_questions_subject_gap_long,max,89.2,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_vs_that_no,gap,98.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_vs_that_no,avg,98.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
pythia-6_9b,step10000,wh_vs_that_no,max,98.1,80.86716417910448,seq_logprob,67000,/home/nsrikant/BehaviorBoxNew/results/blimp_full/pythia-6_9b-step10000/blimp_full_summary_seq_logprob.json,12
